lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"confident, bold",2,9.19,8.26,8.21,id2704,hp6ynk70pt9050vfxx1yy2,Acoustic
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,7.01,4.47,5.4,id7305,ru76ib3304o7jyue4sdih3,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,2.41,4.13,2.38,id8472,pxg90w4kdd4v9fwiarxtfk,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"energetic, retro",2,7.05,6.01,4.04,id6908,eme78rnk5vudooq8wo64x0,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,1.39,2.72,7.72,id1602,nm9il7z8rtztwdrvwyt5u3,Rock
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,3.15,9.3,6.25,id2280,1xnyzlloc1q7t0t7zsoxqh,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,6.55,1.17,4.88,id4858,6mwy1dfgm57gwy0fnm6raf,Pop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,7.98,1.13,5.43,id1968,zw0zf9lp87h9345t6eviko,Rock
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"dark, intense",2,5.46,5.62,5.91,id3896,6oaav1ibub7tpyj8tx1dxd,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"dark, intense",2,1.13,4.62,5.62,id7268,jg5zhs0g04xqmbbr15j8ya,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,1.62,6.94,4.91,id2329,967ixygn449obb0nlh8y5x,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"romantic, soft",2,4.28,6.72,8.32,id3680,liuzt4jhqx31fd8t6c4j0p,Acoustic
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"happy, energetic",2,5.41,7.8,2.02,id7100,k8dp1zh0csag0cv35qe5rh,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"energetic, retro",2,3.85,3.43,7.86,id3140,vnksbggcn5seljezve4my4,R&B
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"dark, intense",2,5.56,9.15,8.66,id6903,xp1rkvygje6778qh7bi2xh,R&B
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"dark, intense",2,3.51,4.21,6.58,id4757,gxr4chfqjxhswvc39hqpdd,Acoustic
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,5.87,1.93,5.42,id9998,ofp0rddfpuvz5fj1fit24r,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,1.69,4.69,2.2,id7070,5ahz2pljs3b38oxg1g0mpb,R&B
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"sad, emotional",2,7.98,3.74,2.86,id9994,xqjszzvo2jzardhoos4r8s,Acoustic
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"energetic, retro",2,7.15,6.27,5.31,id5649,rc76083mr4z3v72baxeul5,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"romantic, soft",2,4.05,7.07,5.89,id2211,wj8cbuccunxf0380hi1idv,Rock
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"confident, bold",2,5.06,1.36,8.99,id2762,fubrj7bv2w50a4t2649nts,Acoustic
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"happy, energetic",2,1.5,5.86,2.77,id5099,l2eahx0aj31a29xsbp7on0,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,1.71,6.19,5.26,id6942,8domayskmyz3fiz581s486,Pop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,9.4,7.7,1.94,id1297,bkv124wp8qhdduf6yhdi41,Hip-Hop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"energetic, retro",2,4.36,2.89,9.94,id2557,h245z9iv250chrqjegnnsh,Acoustic
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,2.55,1.21,9.02,id5129,bx1ut7b9rwv5irq0h8fq81,Alternative
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,5.25,1.61,5.37,id6095,27xz5rmkj2ji4ad0tg2so8,Pop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,2.88,1.4,9.63,id8825,c9kn71fatog35cfolw7c16,Hip-Hop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,1.58,4.46,6.63,id1430,uzfp9pm6eo8c1c6lloauq3,Hip-Hop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,9.87,9.03,2.35,id1017,ebw7yl181j47vp5u1nlbi6,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"happy, energetic",2,1.15,8.37,1.4,id9519,9ntrlgws24e34xqpnluazc,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"romantic, soft",2,4.56,9.34,6.77,id4708,0x47jydk5erugiydn6fou1,Soul
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,4.07,6.66,2.84,id9636,jbzqop8yvbdb3rvszr8oqx,Rock
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"energetic, retro",2,7.24,2.62,2.49,id4839,t59jqkp9tpo3iii62hfr9p,Acoustic
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,4.18,5.97,5.89,id4618,8v8wi3v35swijd3qsfcbbf,Hip-Hop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"sad, emotional",2,9.77,6.25,7.16,id5525,z3l563yfig9xuyryoehxnl,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"sad, emotional",2,5.65,7.33,9.91,id6618,c52uudimxcn46lu3k82kpt,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"confident, bold",2,1.77,3.9,7.89,id5526,ujoki7yjw2mkgwxvqkunsz,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"dark, intense",2,8.29,7.81,2.44,id3731,hifihi05qmdek6u0a7vy55,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"confident, bold",2,2.71,3.23,9.96,id2985,owgh67fmcfb1ij0sd38a9j,R&B
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"sad, emotional",2,1.36,2.45,4.9,id8001,ifx486qjsx3p0nrsl74ftm,R&B
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,3.6,9.87,4.12,id2699,0aw04qh006ig2vnr5jju1d,Alternative
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"happy, energetic",2,4.7,1.76,3.19,id8562,i3ncdjtn6crkzs556x9o0k,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,3.22,5.36,3.86,id6654,d8lklfzxm3jy9unth18re7,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,5.97,7.81,8.62,id4567,ehgox9vhikn7xdbw7v5mtj,Hip-Hop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,4.95,6.33,3.83,id2511,6dyl9aeufw0d02620kmag2,Hip-Hop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"energetic, retro",2,3.49,5.29,1.15,id5854,vowy44bv3nmnnvdqifx1d3,Acoustic
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"romantic, soft",2,1.41,4.97,8.9,id2948,v4shvy9yu7vtp8emfstlbu,Hip-Hop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,8.33,6.26,2.34,id9400,u1al1vtvt94slyuq934t7r,Hip-Hop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,3.33,1.21,1.58,id2825,3l43mxiizrhek9yue35ltd,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,5.35,7.71,7.59,id3527,q6608bmccnmjq04zame99u,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,7.18,1.63,3.63,id7840,31xla1vm7i4lo7e051a5bi,R&B
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"confident, bold",2,7.69,2.59,7.04,id9263,8dxdsc9znvvja7x5oc1ejn,Alternative
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"dark, intense",2,8.57,3.44,7.05,id1028,3y47ukhbsfco50n6ecmx1c,Rock
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"confident, bold",2,3.92,2.15,6.4,id2826,t0rmo7haldkrhafv8ogr7a,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"romantic, soft",2,1.32,7.26,2.04,id7534,qejdxw8nm7plwrbllfo80b,Acoustic
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"sad, emotional",2,8.28,1.47,8.39,id3684,70n3xxium8glt3r5gvoamo,Acoustic
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"sad, emotional",2,5.49,1.15,4.13,id1857,se44q8asktoh9aackw35gc,Pop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"romantic, soft",2,3.77,4.03,5.0,id2686,mikfn5ypxt5z5mvmip98bf,Alternative
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,7.17,5.65,9.71,id4135,1vf54fu6ef4t5n5uze4p0u,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"sad, emotional",2,6.0,5.15,5.28,id2699,zzpggi8mqb6fazq4uvs97h,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,8.46,9.78,2.63,id1838,b7787f0w6o9e29x43dx8l8,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"confident, bold",2,8.36,1.57,5.94,id4522,crb5aet6qo4ydpxi7o6533,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"sad, emotional",2,4.87,6.32,9.8,id7839,g5amm24tawz11hdpvwz1f2,Rock
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,8.96,8.95,3.73,id7350,50z1y9mjjd3ambx5k5ly68,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"energetic, retro",2,9.9,1.15,5.27,id2474,2d2t2kd94h840qz7dl9izq,Acoustic
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,9.23,9.02,4.27,id2885,gy8veqakymdit0y0pr8m7b,R&B
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"confident, bold",2,7.91,7.87,1.38,id7278,toig0dd40i5hpi4jjr3gf6,Rock
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"romantic, soft",2,9.78,8.89,1.69,id1285,jxb2wbe2trb08k8hjx59f1,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"sad, emotional",2,2.53,5.94,3.38,id6434,4pfl4d95hn38p6c11cmafn,R&B
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,5.18,9.69,7.53,id6170,0tlezrtiyg0mf3evj244bj,Soul
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,5.22,7.03,4.11,id1571,2wa3q5ctti19fbkkg18bje,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,8.87,7.48,3.25,id8946,vkitlgb3szc8608p2trhgj,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"dark, intense",2,9.02,8.76,8.56,id5536,8owx13xst79a9mlzm4r8oc,Acoustic
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"sad, emotional",2,9.02,6.55,8.94,id1745,vrkt364i671f8iakm8f6ct,R&B
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"dark, intense",2,3.31,8.14,8.69,id5176,2antbmg4cexqcj22k198s7,Rock
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"sad, emotional",2,7.18,2.02,3.8,id5686,2a46edw0jh5iyxw9xd0ivi,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"sad, emotional",2,5.06,7.05,8.95,id5191,tlrsq71kgvgx9d964cg0ye,Soul
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"energetic, retro",2,6.36,1.47,7.3,id3002,26srbj58fm1o5k4ux3earw,Alternative
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,8.16,7.75,8.73,id9030,djwp28vmyp2h7uv1f9vxg0,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,5.06,3.36,2.84,id1079,92ui5k7jmgj9awn15vz3k6,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"energetic, retro",2,7.18,4.21,8.5,id9700,z3fl3jt5uxus46tjebk8j8,Acoustic
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"confident, bold",2,6.21,9.03,9.61,id5690,atu5tlm3xjui9m1yi19yhu,Alternative
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,6.91,1.22,6.77,id9627,vywc18bpjvhd86r1wbj6ew,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"happy, energetic",2,4.59,2.11,1.79,id5302,u2zudk04l77drlkz9avj5e,Soul
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"happy, energetic",2,1.84,2.55,4.98,id3553,9arf3nwp5ldgz2nv77dzi7,Hip-Hop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"dark, intense",2,5.62,3.29,7.41,id8438,6le3m5ikz4oxpkp850ksnv,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"confident, bold",2,3.44,1.51,8.12,id8309,tkyi8795iztsty8sd9gawh,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"dark, intense",2,9.09,5.21,3.25,id7845,p5qx08oome67ts7fe59m3t,Rock
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,9.84,3.61,3.44,id2867,u4jzae53vbeo4ast2o9yqv,Hip-Hop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"confident, bold",2,1.7,2.62,7.67,id5445,aaw0yehcbl86yz0jk643yc,Rock
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"sad, emotional",2,9.95,1.81,6.45,id5196,6gjb16mouhmndr83dq0pmb,Acoustic
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,6.93,7.68,7.83,id3866,k37tshvg7084dpd32pq1ws,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,8.88,2.76,9.37,id2431,zht9tvdcu4ru1jf27guvat,Pop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"happy, energetic",2,2.11,2.58,2.01,id6908,5amv9gx8pzas3g8hst0ge3,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,3.1,3.34,9.18,id4226,o0nog71u2mxgemimq5vfxu,Soul
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"confident, bold",2,5.3,9.53,9.65,id7079,80bof02ddr8ldwukdv0572,Acoustic
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"sad, emotional",2,9.56,1.38,9.23,id9413,5yk8kub4epfvjw6fudjqms,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"romantic, soft",2,6.04,5.3,3.82,id2024,ybigem4kzyqq9u8fxl2oww,Rock
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,1.77,4.81,4.4,id6889,r33gle239gxu98lhxswzx4,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"sad, emotional",2,2.16,1.73,4.73,id8259,xm9eukudqnelm74t0p40hq,R&B
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"dark, intense",2,9.95,5.19,8.13,id9382,c3rf3nw8b028yzxrrd1mm2,R&B
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,3.1,7.44,2.24,id7194,e8alrpueexhnt034roa030,Rock
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,9.32,6.2,5.67,id3729,n80eqzxndaqg72w1bw4o36,Rock
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"happy, energetic",2,9.44,7.16,7.15,id3686,y3pqjpqk41453f85o2nw6j,Alternative
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"energetic, retro",2,7.5,4.14,3.78,id3670,2q8y7flkxjor4wmo63laqd,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"confident, bold",2,3.85,3.77,5.08,id1590,lhwwqyq3mbdkf4ylcu0567,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"romantic, soft",2,9.3,8.39,5.77,id7608,mxtlllwyy382xsccbmd755,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"dark, intense",2,8.09,8.2,7.06,id9906,inljejsb7ioajh6vhvjl5e,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"romantic, soft",2,2.61,7.11,5.91,id7812,0vrun0ewwvvxfl253bi4uz,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,2.67,9.62,9.81,id7399,8gup0xr3uotwl0yuo815te,Hip-Hop
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,8.4,3.37,9.3,id9057,nennb02a7an2pltfg6io0y,Rock
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"dark, intense",2,9.22,2.38,6.42,id4767,cfb616v8fnomh9m9j3tvaj,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"confident, bold",2,9.93,3.27,5.55,id2712,fb7piwwgoo3muk0vj18nun,Acoustic
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,5.32,1.19,5.28,id7641,p13b8w857c0mj5o0owrzw3,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,7.17,5.7,8.19,id8662,jcousw4xd4e4h8uu1qnsje,Pop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,5.74,6.18,1.32,id1478,8all09mpscra6rs4mp4dlf,Soul
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"sad, emotional",2,9.3,2.74,4.73,id6060,48xezjxoifzg2jg7qai6ta,Soul
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,9.11,3.52,7.45,id8039,v2ti6uiajnn5fgwsq7qx0i,Hip-Hop
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"romantic, soft",2,9.94,3.25,5.29,id7207,h88f3a20pa8dj56z6egmvs,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"happy, energetic",2,8.16,3.19,2.57,id5778,dgrc3sflwcblbxswnl1hbx,Rock
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"sad, emotional",2,8.47,5.84,3.67,id6712,pclq49cbde9m9ce6l688vx,Hip-Hop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,4.62,1.91,2.22,id8677,hc1sfucnmzjx6y6alat1ab,R&B
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"energetic, retro",2,2.22,7.31,6.86,id1401,4ded6xmbbq3fvd3n9kdsyt,Hip-Hop
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"confident, bold",2,5.94,5.03,4.23,id1192,u9x36cze88pgn48auh0661,Soul
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"romantic, soft",2,8.14,2.56,5.78,id3428,4j1g16410vinayq6i5meym,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"dark, intense",2,5.94,1.19,6.47,id7084,y2d30ig98xmn07qcidbdj2,Pop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"happy, energetic",2,5.46,6.01,8.97,id5987,rzy6u61k6liqisclhbbsmr,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"confident, bold",2,8.95,1.61,7.67,id4048,u5fh77n5lok9hj5uo9dnju,R&B
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"dark, intense",2,4.1,6.95,4.89,id8716,lev5y90pej0q5hg9nhd8u1,Rock
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"dark, intense",2,7.89,9.98,2.26,id2074,k7re4viyo2ny0eg1dir88g,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,4.06,9.3,8.77,id7349,e3ctkqm752mw8x92sd0f7f,Pop
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"romantic, soft",2,6.5,7.52,6.14,id3653,4kkquwsutlbo4ho02m95re,Acoustic
https://www.last.fm/music/Ed+Sheeran/Perfect,Perfect,Ed Sheeran,"energetic, retro",2,10.0,1.56,2.29,id4610,0dyjzmcau5elxv63k6tk2p,Acoustic
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"sad, emotional",2,5.01,3.56,2.12,id1074,cbtyzaxucl8o6ugzq7evt8,Rock
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"confident, bold",2,6.63,1.45,2.1,id5340,ikl7oiv7nqef1nl1klgngn,Pop
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"happy, energetic",2,2.54,8.54,5.84,id1322,90l50wn4x87mmf5dlj49c1,Pop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"sad, emotional",2,3.7,3.38,2.1,id1106,adtzsiiy9gws2653fvyjch,Alternative
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"happy, energetic",2,3.83,7.65,9.2,id2604,axj427oect1jq5e1c0zqq7,Hip-Hop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"sad, emotional",2,7.23,9.36,1.87,id7453,i12mmlrpshhzc3837ibuyf,Rock
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"energetic, retro",2,1.83,9.86,4.35,id8390,8f464unvu5p8ducf6mx9ik,Pop
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"romantic, soft",2,8.99,7.82,7.35,id5818,653xv7ucz6zgcnw7vx8v2r,Rock
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"dark, intense",2,8.34,5.97,3.9,id3252,bo1eky1rext05rv5440r33,Hip-Hop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,5.65,7.56,9.19,id5436,s3iszge7rkeuei1vt16hqj,Alternative
https://www.last.fm/music/Linkin+Park/Numb,Numb,Linkin Park,"energetic, retro",2,5.87,3.63,7.79,id3688,bsihpzilx0w13gfqoe7ykg,Rock
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"romantic, soft",2,6.44,2.67,8.47,id4509,2maiykhelftredahuu169t,Alternative
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,7.21,7.95,7.65,id2770,dseto9coi6e0g6znqpewfx,Rock
https://www.last.fm/music/Imagine+Dragons/Believer,Believer,Imagine Dragons,"energetic, retro",2,3.15,5.4,4.14,id8123,cmxidk7y0ebji5p2z8ge8d,Rock
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,3.96,2.45,6.88,id6361,kxu786hxhyv9oy6do5xs0u,R&B
https://www.last.fm/music/Dua+Lipa/Levitating,Levitating,Dua Lipa,"dark, intense",2,5.03,5.0,4.68,id7576,se4uy7h9jgh43bx2bxc8ny,Pop
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,8.52,9.26,3.87,id6562,cdpezogpkf33kkngwvj3vj,R&B
https://www.last.fm/music/Ariana+Grande/7+rings,7 rings,Ariana Grande,"happy, energetic",2,2.74,5.46,4.17,id3350,f6n19rsiyqk758iv722ntd,R&B
https://www.last.fm/music/Adele/Easy+On+Me,Easy On Me,Adele,"confident, bold",2,2.41,6.82,9.5,id9339,mdmohlfp6lslv0xz5bphoj,Soul
https://www.last.fm/music/The+Weeknd/Blinding+Lights,Blinding Lights,The Weeknd,"sad, emotional",2,9.56,5.35,5.58,id8301,ykgbpkd3xljt7wuwubnkhz,Pop
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"confident, bold",2,7.54,3.23,4.97,id8652,lki4lqdhgb8vjm7he5br4g,Hip-Hop
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,8.72,8.11,7.31,id5844,s5zcmp1rif8cfxf0ac2y54,Alternative
https://www.last.fm/music/Coldplay/Yellow,Yellow,Coldplay,"dark, intense",2,2.8,9.19,1.16,id8067,tafe7ykk0876vi78ttcoe7,Alternative
https://www.last.fm/music/Drake/God's+Plan,God's Plan,Drake,"happy, energetic",2,1.15,1.86,8.14,id5039,i1qfgd433a5ibkwujcoc44,Hip-Hop
https://www.last.fm/music/Billie+Eilish/bad+guy,bad guy,Billie Eilish,"happy, energetic",2,9.91,6.0,2.13,id2163,dk1r2ikt47zb0mdoe8wywc,Pop
